Type,Iterations,Time,OptIterations,Discount,Epsilon,SCost,NegTerm,PosTerm,KeyLoss
value,80,0.006773,28,0.999999,1e-06,-0.04,-2,1,0.5
value,80,0.006751,28,0.999999,1e-06,-0.04,-2.01,1,0.5
value,80,0.006757,28,0.999999,1e-06,-0.04,-2.02,1,0.5
value,80,0.006762,28,0.999999,1e-06,-0.04,-2.03,1,0.5
value,80,0.007016,28,0.999999,1e-06,-0.04,-2.04,1,0.5
value,80,0.00674,28,0.999999,1e-06,-0.04,-2.05,1,0.5
value,80,0.006793,28,0.999999,1e-06,-0.04,-2.06,1,0.5
value,80,0.006721,28,0.999999,1e-06,-0.04,-2.07,1,0.5
value,80,0.006722,28,0.999999,1e-06,-0.04,-2.08,1,0.5
value,80,0.007728,29,0.999999,1e-06,-0.04,-2.09,1,0.5
value,80,0.006975,29,0.999999,1e-06,-0.04,-2.1,1,0.5
value,80,0.006833,29,0.999999,1e-06,-0.04,-2.11,1,0.5
value,80,0.006783,29,0.999999,1e-06,-0.04,-2.12,1,0.5
value,80,0.006757,29,0.999999,1e-06,-0.04,-2.13,1,0.5
value,80,0.006779,29,0.999999,1e-06,-0.04,-2.14,1,0.5
value,80,0.006741,29,0.999999,1e-06,-0.04,-2.15,1,0.5
value,80,0.006719,29,0.999999,1e-06,-0.04,-2.16,1,0.5
value,80,0.006742,29,0.999999,1e-06,-0.04,-2.17,1,0.5
value,80,0.006772,29,0.999999,1e-06,-0.04,-2.18,1,0.5
value,80,0.006699,30,0.999999,1e-06,-0.04,-2.19,1,0.5
value,80,0.006718,30,0.999999,1e-06,-0.04,-2.2,1,0.5
value,80,0.006739,30,0.999999,1e-06,-0.04,-2.21,1,0.5
value,80,0.006729,30,0.999999,1e-06,-0.04,-2.22,1,0.5
value,80,0.006743,30,0.999999,1e-06,-0.04,-2.23,1,0.5
value,80,0.006807,30,0.999999,1e-06,-0.04,-2.24,1,0.5
value,80,0.006719,31,0.999999,1e-06,-0.04,-2.25,1,0.5
value,80,0.006722,31,0.999999,1e-06,-0.04,-2.26,1,0.5
value,80,0.00672,31,0.999999,1e-06,-0.04,-2.27,1,0.5
value,80,0.006774,31,0.999999,1e-06,-0.04,-2.28,1,0.5
value,80,0.0067,31,0.999999,1e-06,-0.04,-2.29,1,0.5
value,80,0.006823,32,0.999999,1e-06,-0.04,-2.3,1,0.5
value,80,0.006752,32,0.999999,1e-06,-0.04,-2.31,1,0.5
value,80,0.006739,32,0.999999,1e-06,-0.04,-2.32,1,0.5
value,80,0.006717,33,0.999999,1e-06,-0.04,-2.33,1,0.5
value,80,0.006721,33,0.999999,1e-06,-0.04,-2.34,1,0.5
value,80,0.00671,34,0.999999,1e-06,-0.04,-2.35,1,0.5
